kod,рЕЙСЫХИ ЛЕЯЪЖ,prev sells,prev-1 sells,prev-2 sells,prev-3 sells,prev-4 sells,prev-5 sells,prev-6 sells,prev-7 sells,prev-8 sells,prev-9 sells,prev-10 sells,prev-11 sells,prev-12 sells,prev-13 sells,prev-14 sells,prev-15 sells,prev-16 sells,prev-17 sells,prev-18 sells,oldest sells,гЮ ЦНД
жа020817   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020821   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020822   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020824   ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа020826   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
жа020830   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020831   ,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
жа020836   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020841   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа020842   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа020846   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
жа020847   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020848   ,3,5,6,5,5,1,0,0,1,5,4,0,2,0,0,2,3,2,0,0,0,34
жа020849   ,1,0,0,0,1,0,0,4,0,5,0,1,0,1,1,2,1,0,0,0,1,12
жа020850   ,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,8
жа020851   ,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5
жа020853   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020854   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа020856   ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
жа020858   ,0,0,0,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,1,6
жа020861   ,0,0,1,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,2,0,1,1,3
жа020870   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2
жа020871   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
жа020877   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
жа020879   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020886   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020892   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020895   ,0,0,0,1,0,1,0,0,0,1,1,1,2,0,1,1,0,0,1,0,0,7
жа020899   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020903   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020910   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020916   ,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,5
жа020917   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020924   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020926   ,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
жа020927   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020928   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
жа020929   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020930   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020937   ,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4
жа020938   ,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10
жа020945   ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа020946   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020951   ,0,0,4,12,4,0,0,0,0,3,4,0,4,0,0,6,0,4,0,0,0,31
жа020953   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020954   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020957   ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
жа020958   ,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,5
жа020959   ,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,4
жа020960   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020961   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа020963   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
жа020964   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
жа020965   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020966   ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
жа020967   ,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4
жа020968   ,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,2,4
жа020970   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020972   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020976   ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020977   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020984   ,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
жа020987   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа020988   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020993   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа020994   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
жа020995   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020997   ,0,0,1,0,0,0,1,1,1,2,0,1,0,0,1,2,0,0,0,0,1,7
жа020998   ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2
жа021001   ,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,4
жа021003   ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
жа021005   ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
жа021008   ,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
жа021010   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
жа021012   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа021017   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021019   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021024   ,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,4
жа021026   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021027   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021029   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа021030   ,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
жа021034   ,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5
жа021035   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа021036   ,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
жа021037   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
жа021038   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021039   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021042   ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
жа021044   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021046   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021047   ,1,0,2,0,0,0,2,0,2,0,2,2,2,0,2,0,0,0,0,0,0,12
жа021049   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа021050   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021051   ,2,2,1,1,2,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,2,11
жа021053   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021060   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021062   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021063   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021064   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021068   ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
жа021069   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021070   ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
жа021071   ,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
жа021074   ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
жа021075   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
жа021076   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021083   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021084   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021091   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021092   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021093   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа021097   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа021098   ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
жа021099   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021101   ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
жа021105   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021107   ,0,0,5,2,2,0,0,1,0,1,2,0,4,2,0,0,1,2,1,5,4,19
жа021109   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
жа021110   ,1,0,0,0,0,0,1,0,4,0,0,0,0,0,6,0,0,0,0,1,6,5
жа021113   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа021115   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
жа021116   ,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
жа021117   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
жа021119   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа021122   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021123   ,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
жа021127   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021128   ,0,4,0,3,4,2,0,0,0,0,0,0,4,0,3,2,6,0,0,0,0,17
жа021129   ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
жа021130   ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,3
жа021131   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021133   ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
жа021134   ,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
жа021136   ,0,1,0,1,1,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,9
жа021139   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа021142   ,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
жа021143   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021145   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа021151   ,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
жа021156   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021157   ,3,1,1,1,0,0,1,2,0,0,1,2,2,1,1,0,2,2,0,0,1,12
жа021158   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021159   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021160   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021161   ,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,4
жа021163   ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
жа021164   ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
жа021165   ,2,1,0,1,3,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,9
жа021170   ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
жа021171   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021172   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
жа021173   ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа021176   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021177   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
жа021179   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0
жа021186   ,0,8,4,4,0,0,0,0,0,4,0,0,0,0,4,4,8,0,0,4,0,20
жа021188   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
жа021189   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021190   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
жа021191   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
жа021192   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021193   ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
жа021194   ,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
жа021195   ,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3
жа021196   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021198   ,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
жа021199   ,2,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,6
жа021203   ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,2
жа021204   ,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,5
жа021205   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа021206   ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2
жа021209   ,0,0,0,0,0,0,50,0,0,0,140,100,180,0,0,0,0,0,0,0,0,470
жа021213   ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
жа021216   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
жа021217   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа021220   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021221   ,0,0,0,0,1,1,1,0,0,0,0,2,0,0,1,1,5,2,0,0,0,5
жа021223   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021224   ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,0,4
жа021225   ,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,6
жа021226   ,0,0,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
жа021229   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2
жа021230   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа021231   ,1,1,1,2,0,0,1,1,0,1,0,0,0,0,2,0,3,0,0,0,0,7
жа021232   ,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,5
жа021233   ,0,5,3,0,2,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,0,16
жа021234   ,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
жа021235   ,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3
жа021239   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021242   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021244   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021245   ,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
жа021249   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа021251   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
жа021254   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021256   ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,2
жа021257   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
жа021258   ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
жа021262   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа021263   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021266   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021267   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
жа021271   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021273   ,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,8
жа021274   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа021276   ,0,3,1,1,1,2,4,1,1,2,0,3,3,4,5,5,8,3,1,1,2,26
жа021277   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
жа021278   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021281   ,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
жа021283   ,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
жа021284   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021285   ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2
жа021293   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021295   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
жа021297   ,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,3,0,0,0,0,1,10
жа021298   ,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
жа021299   ,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
жа021300   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021302   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021311   ,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,-2,3,0,0,0,4,4
жа021313   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021316   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021317   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа021319   ,1,0,0,2,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,5
жа021320   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
жа021322   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа021323   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа021324   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа021325   ,0,7,2,4,0,0,2,0,4,8,0,0,2,1,2,0,0,0,0,0,2,30
жа021328   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
жа021333   ,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,5
жа021334   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа021335   ,1,1,2,0,1,1,0,0,0,1,3,0,1,1,3,3,1,0,0,0,0,11
жа021336   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа021337   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа021338   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021339   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
жа021348   ,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
жа021350   ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа021360   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа021361   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
жа021362   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
жа021363   ,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,4
жа021364   ,3,4,3,1,1,1,1,1,1,4,0,4,4,2,4,3,0,1,0,0,2,27
жа021366   ,2,4,1,6,0,0,1,1,0,1,0,2,0,1,4,1,4,1,1,1,1,17
жа021372   ,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
жа021373   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа021375   ,2,0,0,2,2,0,0,2,0,0,0,2,2,0,0,0,4,2,0,2,0,10
жа021376   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021378   ,0,1,3,2,1,1,1,3,3,5,0,3,3,2,3,0,2,1,1,2,1,28
жа021381   ,0,4,3,0,1,0,2,1,0,3,0,0,4,2,1,2,1,0,1,0,1,20
жа021383   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа021385   ,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,4
жа021386   ,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
жа021394   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021395   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021396   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021401   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021402   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа021404   ,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
жа021405   ,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,2,6
жа021406   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа021412   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа021416   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021417   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021418   ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа021419   ,1,1,3,0,1,2,0,2,0,5,4,1,3,0,2,1,0,0,1,0,0,22
жа021422   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа021423   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
